accepted,accepted_batch_count,accepted_batch_fraction,actor_gradient_norm,actor_loss,actor_status,alpha,alpha_loss,critic_gradient_norm,critic_loss_1,critic_loss_2,elapsed_seconds,energy,environment_step,episode_id,episode_step,fallback,fallback_batch_count,fallback_reason,fallback_target_count,generator_target_count,mean_log_det_G,mean_log_prob,mean_tanh_log_jacobian,mission_phase,q_value_exec,reward,zonotope_volume
1,,,,,,,,,,,1.1283406479924452,29.55265906379451,37,0,37,0,,,,,,,,OUTBOUND,,-0.05313139946283616,0.007840000092983246
1,,,,,,,,,,,1.1410277859831695,29.54059899138828,38,0,38,0,,,,,,,,OUTBOUND,,-0.05018928583057583,0.007840000092983246
1,,,,,,,,,,,1.1523441649915185,29.528541353830086,39,0,39,0,,,,,,,,OUTBOUND,,-0.051749379589025694,0.007840000092983246
1,,,,,,,,,,,1.2607140819891356,29.51646515689406,40,0,40,0,,,,,,,,OUTBOUND,,-0.06663010287689258,0.007840000092983246
1,,,,,,,,,,,1.2748984969803132,29.504348859296723,41,0,41,0,,,,,,,,OUTBOUND,,-0.0993994748589732,0.007840000092983246
1,,,,,,,,,,,1.286600694002118,29.492177335127714,42,0,42,0,,,,,,,,OUTBOUND,,-0.08563484029807795,0.007840000092983246
1,,,,,,,,,,,1.2999537449795753,29.480021339840746,43,0,43,0,,,,,,,,OUTBOUND,,-0.04726724027753249,0.007840000092983246
1,,,,,,,,,,,1.3144850749813486,29.467920551073142,44,0,44,0,,,,,,,,OUTBOUND,,-0.050933228533801944,0.007840000092983246
1,,,,,,,,,,,1.3272422669979278,29.455835961728134,45,0,45,0,,,,,,,,OUTBOUND,,-0.05664781040284363,0.007840000092983246
1,,,,,,,,,,,1.4254385399981402,29.443765406728957,46,0,46,0,,,,,,,,OUTBOUND,,-0.06424755652692835,0.007840000092983246
1,,,,,,,,,,,1.4419929349969607,29.43167472663365,47,0,47,0,,,,,,,,OUTBOUND,,-0.09900572351067424,0.007840000092983246
1,,,,,,,,,,,1.4579329469997901,29.419553215527472,48,0,48,0,,,,,,,,OUTBOUND,,-0.11391467816438612,0.007840000092983246
1,,,,,,,,,,,1.4715394949889742,29.407443570098568,49,0,49,0,,,,,,,,OUTBOUND,,-0.11341938015357475,0.007840000092983246
1,,,,,,,,,,,1.4844178879866377,29.39531231424292,50,0,50,0,,,,,,,,OUTBOUND,,-0.1093028551583309,0.007840000092983246
0,,,,,,,,,,,1.5865417119930498,29.38313750722242,51,0,51,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.09005021813955309,0.007840000092983246
1,,,,,,,,,,,1.5997254959947895,29.371058441543337,52,0,52,0,,,,,,,,OUTBOUND,,-0.09125691666818712,0.007840000092983246
1,,,,,,,,,,,1.6142425589787308,29.35896144548905,53,0,53,0,,,,,,,,OUTBOUND,,-0.10217521773688372,0.007840000092983246
1,,,,,,,,,,,1.6263066359970253,29.346843372677004,54,0,54,0,,,,,,,,OUTBOUND,,-0.08215931053046915,0.007840000092983246
1,,,,,,,,,,,1.6398385469801724,29.334752855729317,55,0,55,0,,,,,,,,OUTBOUND,,-0.05699398314173167,0.007840000092983246
1,,,,,,,,,,,1.7365543199994136,29.32264295431792,56,0,56,0,,,,,,,,OUTBOUND,,-0.022244609755910028,0.007840000092983246
1,,,,,,,,,,,1.7512257929774933,29.310558383597304,57,0,57,0,,,,,,,,OUTBOUND,,7.931622434835704e-06,0.007840000092983246
1,,,,,,,,,,,1.7634146589844022,29.29846956139195,58,0,58,0,,,,,,,,OUTBOUND,,-0.00846676885947277,0.007840000092983246
1,,,,,,,,,,,1.7795709630008787,29.286368641092523,59,0,59,0,,,,,,,,OUTBOUND,,0.00029604572301423707,0.007840000092983246
1,,,,,,,,,,,1.793741240981035,29.274227283901737,60,0,60,0,,,,,,,,OUTBOUND,,0.017219041781057612,0.007840000092983246
1,,,,,,,,,,,1.8083026099775452,29.26207049652041,61,0,61,0,,,,,,,,OUTBOUND,,0.028384053393028928,0.007840000092983246
1,,,,,,,,,,,1.9095363289816305,29.249897482883355,62,0,62,0,,,,,,,,OUTBOUND,,0.05420312722418541,0.007840000092983246
1,,,,,,,,,,,1.9207173379836604,29.237756258421385,63,0,63,0,,,,,,,,OUTBOUND,,0.06720672404013472,0.007840000092983246
1,,,,,,,,,,,1.9335906679916661,29.22559023405702,64,0,64,0,,,,,,,,OUTBOUND,,0.04713036455900947,0.007840000092983246
1,,,,,,,,,,,1.9487318589817733,29.213430422602144,65,0,65,0,,,,,,,,OUTBOUND,,0.017856706712586608,0.007840000092983246
1,,,,,,,,,,,1.9629949249792844,29.201335453865337,66,0,66,0,,,,,,,,OUTBOUND,,0.009279870910362215,0.007840000092983246
0,,,,,,,,,,,2.0606498569832183,29.18917505442042,67,0,67,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.008572833478091664,0.007840000092983246
1,,,,,,,,,,,2.073819793993607,29.177025708763832,68,0,68,0,,,,,,,,OUTBOUND,,-0.04522591441989257,0.007840000092983246
1,,,,,,,,,,,2.087630719994195,29.16496554119435,69,0,69,0,,,,,,,,OUTBOUND,,-0.06217162130759278,0.007840000092983246
1,,,,,,,,,,,2.1035446070018224,29.152855373929867,70,0,70,0,,,,,,,,OUTBOUND,,-0.07841967495633641,0.007840000092983246
1,,,,,,,,,,,2.1186006119824015,29.140774433529963,71,0,71,0,,,,,,,,OUTBOUND,,-0.09218581882294806,0.007840000092983246
1,,,,,,,,,,,2.227007090987172,29.12869685338379,72,0,72,0,,,,,,,,OUTBOUND,,-0.10867150652176212,0.007840000092983246
1,,,,,,,,,,,2.2432303139939904,29.116599619706417,73,0,73,0,,,,,,,,OUTBOUND,,-0.12614640940155547,0.007840000092983246
1,,,,,,,,,,,2.2566339839831926,29.104486870030446,74,0,74,0,,,,,,,,OUTBOUND,,-0.13556958347484413,0.007840000092983246
1,,,,,,,,,,,2.269345926993992,29.09238043186535,75,0,75,0,,,,,,,,OUTBOUND,,-0.14243700676119933,0.007840000092983246
1,,,,,,,,,,,2.28382866299944,29.08024730725546,76,0,76,0,,,,,,,,OUTBOUND,,-0.16955727877217433,0.007840000092983246
1,,,,,,,,,,,2.2967976609943435,29.06808748776199,77,0,77,0,,,,,,,,OUTBOUND,,-0.21085310954488665,0.007840000092983246
1,,,,,,,,,,,2.39259508397663,29.055904660438724,78,0,78,0,,,,,,,,OUTBOUND,,-0.23241997484113125,0.007840000092983246
1,,,,,,,,,,,2.4038570989796426,29.043719305494726,79,0,79,0,,,,,,,,OUTBOUND,,-0.21992340506505154,0.007840000092983246
1,,,,,,,,,,,2.4165131929912604,29.031546239240942,80,0,80,0,,,,,,,,OUTBOUND,,-0.20942154969010082,0.007840000092983246
1,,,,,,,,,,,2.4299601899983827,29.019389281040215,81,0,81,0,,,,,,,,OUTBOUND,,-0.210523311286413,0.007840000092983246
1,,,,,,,,,,,2.4449382729944773,29.007200818275333,82,0,82,0,,,,,,,,OUTBOUND,,-0.19344210883000346,0.007840000092983246
0,,,,,,,,,,,2.539188547001686,28.994984112057193,83,0,83,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.16021945304101773,0.007840000092983246
1,,,,,,,,,,,2.553408653999213,28.98284818860172,84,0,84,0,,,,,,,,OUTBOUND,,-0.1431352622009138,0.007840000092983246
1,,,,,,,,,,,2.566081042983569,28.970713347979235,85,0,85,0,,,,,,,,OUTBOUND,,-0.15132290775489637,0.007840000092983246
1,,,,,,,,,,,2.5795165469753556,28.95858045546364,86,0,86,0,,,,,,,,OUTBOUND,,-0.17677070348339688,0.007840000092983246
1,,,,,,,,,,,2.5961115129757673,28.946424982230393,87,0,87,0,,,,,,,,OUTBOUND,,-0.1924461188548149,0.007840000092983246
1,,,,,,,,,,,2.6974863919895142,28.934259838106946,88,0,88,0,,,,,,,,OUTBOUND,,-0.20198068297687613,0.007840000092983246
1,,,,,,,,,,,2.7122862249962054,28.922095546411864,89,0,89,0,,,,,,,,OUTBOUND,,-0.2292675873281207,0.007840000092983246
1,,,,,,,,,,,2.7253166569862515,28.909908537526388,90,0,90,0,,,,,,,,OUTBOUND,,-0.22432587233065493,0.007840000092983246
0,,,,,,,,,,,2.7330523879791144,28.89768751403676,91,0,91,1,,NO_GENERATOR_SET,,,,,,OUTBOUND,,-0.18671583421193566,0.007840000092983246
0,,,,,,,,,,,2.7411954639828764,28.885482490547133,92,0,92,1,,NO_GENERATOR_SET,,,,,,OUTBOUND,,-0.1521773749986731,0.007840000092983246
0,,,,,,,,,,,2.7537128849944565,28.873285334384764,93,0,93,1,,NO_GENERATOR_SET,,,,,,OUTBOUND,,-0.12068978274183254,0.007840000092983246
1,,,,,,,,,,,2.769915338983992,28.861079778890744,94,0,94,0,,,,,,,,OUTBOUND,,-0.08423271264524737,0.007840000092983246
1,,,,,,,,,,,2.874841471988475,28.848901278353782,95,0,95,0,,,,,,,,OUTBOUND,,-0.05844050568646049,0.007840000092983246
1,,,,,,,,,,,2.8893252209818456,28.83671390294219,96,0,96,0,,,,,,,,OUTBOUND,,-0.04755955653024283,0.007840000092983246
1,,,,,,,,,,,2.9030713099928107,28.824543575561364,97,0,97,0,,,,,,,,OUTBOUND,,-0.06139366583993223,0.007840000092983246
1,,,,,,,,,,,2.9150674330012407,28.81234939356903,98,0,98,0,,,,,,,,OUTBOUND,,-0.06690808728565371,0.007840000092983246
1,,,,,,,,,,,2.928186918987194,28.800203560332896,99,0,99,0,,,,,,,,OUTBOUND,,-0.04452261786244994,0.007840000092983246
0,,,,,,,,,,,3.0265462279785424,28.788013021083554,100,0,100,1,,STALE_OR_INCOMPLETE_BUNDLE,,,,,,OUTBOUND,,-0.045309284688864256,0.007840000092983246
1,,,,,,,,,,,3.043846588989254,28.77580767288383,101,0,101,0,,,,,,,,OUTBOUND,,-0.06781027643047487,0.007840000092983246
1,,,,,,,,,,,3.062828340975102,28.763607457556738,102,0,102,0,,,,,,,,OUTBOUND,,-0.09316580493441956,0.007840000092983246
1,,,,,,,,,,,3.0782738859998062,28.75137577327423,103,0,103,0,,,,,,,,OUTBOUND,,-0.08684158862599278,0.007840000092983246
1,,,,,,,,,,,3.0950813749805093,28.739180343122197,104,0,104,0,,,,,,,,OUTBOUND,,-0.06026052229281389,0.007840000092983246
1,,,,,,,,,,,3.216095511976164,28.72702093072409,105,0,105,0,,,,,,,,OUTBOUND,,-0.07492028143885864,0.007840000092983246
1,,,,,,,,,,,3.2325726749841124,28.71487302774497,106,0,106,0,,,,,,,,OUTBOUND,,-0.11778619435398949,0.007840000092983246
1,,,,,,,,,,,3.243813708977541,28.70274335550648,107,0,107,0,,,,,,,,OUTBOUND,,-0.13486079175990515,0.007840000092983246
1,,,,,,,,,,,3.255158608983038,28.69058175570915,108,0,108,0,,,,,,,,OUTBOUND,,-0.15822737423681674,0.007840000092983246
1,,,,,,,,,,,3.269864456000505,28.67843642582946,109,0,109,0,,,,,,,,OUTBOUND,,-0.19928260576089088,0.007840000092983246
1,,,,,,,,,,,3.2858691079891287,28.666282692301657,110,0,110,0,,,,,,,,OUTBOUND,,-0.2228117159447695,0.007840000092983246
1,,,,,,,,,,,3.40063679497689,28.654102057235427,111,0,111,0,,,,,,,,OUTBOUND,,-0.2064070385902459,0.007840000092983246
1,,,,,,,,,,,3.4114854939980432,28.641952716791735,112,0,112,0,,,,,,,,OUTBOUND,,-0.18730175564350637,0.007840000092983246
1,,,,,,,,,,,3.4231420189898927,28.629790316128535,113,0,113,0,,,,,,,,OUTBOUND,,-0.16377975307826634,0.007840000092983246
1,,,,,,,,,,,3.4373886159737594,28.617658597607516,114,0,114,0,,,,,,,,OUTBOUND,,-0.14150980745586433,0.007840000092983246
1,,,,,,,,,,,3.4519863039895426,28.605548975947094,115,0,115,0,,,,,,,,OUTBOUND,,-0.169228806366386,0.007840000092983246
0,,,,,,,,,,,3.5775098929880187,28.593361397274922,116,0,116,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.19936094099034748,0.007840000092983246
1,,,,,,,,,,,3.5902046709961724,28.58118360318678,117,0,117,0,,,,,,,,OUTBOUND,,-0.2023571780356105,0.007840000092983246
1,,,,,,,,,,,3.607455127988942,28.568974007722556,118,0,118,0,,,,,,,,OUTBOUND,,-0.20283829749318755,0.007750638760626316
1,,,,,,,,,,,3.6215950299811084,28.556718514577454,119,0,119,0,,,,,,,,OUTBOUND,,-0.19454087924507316,0.007840000092983246
1,,,,,,,,,,,3.637122197978897,28.544508998756786,120,0,120,0,,,,,,,,OUTBOUND,,-0.1878612233175222,0.007840000092983246
1,,,,,,,,,,,3.7491280129761435,28.532263123224283,121,0,121,0,,,,,,,,OUTBOUND,,-0.16898446362028866,0.007840000092983246
1,,,,,,,,,,,3.760212250985205,28.52005251199407,122,0,122,0,,,,,,,,OUTBOUND,,-0.14004967084228795,0.007840000092983246
1,,,,,,,,,,,3.7736103319912218,28.50781210412544,123,0,123,0,,,,,,,,OUTBOUND,,-0.13418954116498968,0.007840000092983246
1,,,,,,,,,,,3.785288605984533,28.495618125252253,124,0,124,0,,,,,,,,OUTBOUND,,-0.10062044300692449,0.007840000092983246
1,,,,,,,,,,,3.8070186889963225,28.483447982843554,125,0,125,0,,,,,,,,OUTBOUND,,-0.07105416694365009,0.007840000092983246
1,,,,,,,,,,,3.8231795329775196,28.47125976615106,126,0,126,0,,,,,,,,OUTBOUND,,-0.08308738760924887,0.007840000092983246
1,,,,,,,,,,,3.9257148600008804,28.459043285793737,127,0,127,0,,,,,,,,OUTBOUND,,-0.10224375527985723,0.007840000092983246
1,,,,,,,,,,,3.9372005850018468,28.44678480263429,128,0,128,0,,,,,,,,OUTBOUND,,-0.0863296138168057,0.007840000092983246
1,,,,,,,,,,,3.95115721898037,28.43457347393394,129,0,129,0,,,,,,,,OUTBOUND,,-0.08345559132632481,0.007840000092983246
1,,,,,,,,,,,3.964507849974325,28.42234353256304,130,0,130,0,,,,,,,,OUTBOUND,,-0.07790167235965095,0.007840000092983246
1,,,,,,,,,,,3.977201122994302,28.410147093187682,131,0,131,0,,,,,,,,OUTBOUND,,-0.029816911502561726,0.007840000092983246
0,,,,,,,,,,,4.082846683973912,28.39790295412495,132,0,132,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.05478448521369889,0.007840000092983246
1,,,,,,,,,,,4.095251721999375,28.385709750139615,133,0,133,0,,,,,,,,OUTBOUND,,-0.09414982056635447,0.007840000092983246
1,,,,,,,,,,,4.10623071398004,28.373503192546906,134,0,134,0,,,,,,,,OUTBOUND,,-0.08090871051975479,0.007840000092983246
1,,,,,,,,,,,4.118834119988605,28.36136573232208,135,0,135,0,,,,,,,,OUTBOUND,,-0.07539379421390764,0.007840000092983246
1,,,,,,,,,,,4.131261499976972,28.349208375517506,136,0,136,0,,,,,,,,OUTBOUND,,-0.054298897859089465,0.007840000092983246
1,,,,,,,,,,,4.247265179990791,28.337027812183383,137,0,137,0,,,,,,,,OUTBOUND,,-0.021046249188519307,0.007840000092983246
1,,,,,,,,,,,4.259181330999127,28.32490709194365,138,0,138,0,,,,,,,,OUTBOUND,,-0.002511128660140053,0.007840000092983246
1,,,,,,,,,,,4.270220801990945,28.31283181947634,139,0,139,0,,,,,,,,OUTBOUND,,-0.00814000984513159,0.007840000092983246
1,,,,,,,,,,,4.2812213439901825,28.300731757993677,140,0,140,0,,,,,,,,OUTBOUND,,-0.02988087833621696,0.007840000092983246
1,,,,,,,,,,,4.294632914999966,28.288612222169775,141,0,141,0,,,,,,,,OUTBOUND,,-0.04227420640759967,0.007840000092983246
1,,,,,,,,,,,4.307555395993404,28.27648386385267,142,0,142,0,,,,,,,,OUTBOUND,,-0.02896226686272879,0.007840000092983246
1,,,,,,,,,,,4.410872042994015,28.26435128599767,143,0,143,0,,,,,,,,OUTBOUND,,0.0024146865754974605,0.007840000092983246
1,,,,,,,,,,,4.423109508992638,28.252269784553025,144,0,144,0,,,,,,,,OUTBOUND,,0.03413108330024913,0.007840000092983246
1,,,,,,,,,,,4.434808468999108,28.240160242640993,145,0,145,0,,,,,,,,OUTBOUND,,0.07464879959101689,0.007840000092983246
1,,,,,,,,,,,4.447908194997581,28.228028224232556,146,0,146,0,,,,,,,,OUTBOUND,,0.08440028545758652,0.007840000092983246
1,,,,,,,,,,,4.462568456976442,28.215882860427968,147,0,147,0,,,,,,,,OUTBOUND,,0.03868442649835631,0.007840000092983246
0,,,,,,,,,,,4.574612172000343,28.203726128967133,148,0,148,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.03519083902951205,0.007840000092983246
1,,,,,,,,,,,4.590093979990343,28.191633949593488,149,0,149,0,,,,,,,,OUTBOUND,,-0.05539394822740405,0.007840000092983246
1,,,,,,,,,,,4.601690771989524,28.17956316177098,150,0,150,0,,,,,,,,OUTBOUND,,-0.024323291795849182,0.007840000092983246
1,,,,,,,,,,,4.613497733982513,28.167463984508412,151,0,151,0,,,,,,,,OUTBOUND,,0.0013503616814032895,0.007840000092983246
1,,,,,,,,,,,4.626731936994474,28.15539472414892,152,0,152,0,,,,,,,,OUTBOUND,,0.0002587709120446405,0.007840000092983246
1,,,,,,,,,,,4.744369890977396,28.14333451033041,153,0,153,0,,,,,,,,OUTBOUND,,-0.005309105084409089,0.007840000092983246
1,,,,,,,,,,,4.757458930980647,28.131242042050214,154,0,154,0,,,,,,,,OUTBOUND,,0.03675410797944609,0.007840000092983246
1,,,,,,,,,,,4.77317772898823,28.11912153047535,155,0,155,0,,,,,,,,OUTBOUND,,0.0924168564436343,0.007840000092983246
1,,,,,,,,,,,4.79010594097781,28.106986346676443,156,0,156,0,,,,,,,,OUTBOUND,,0.12137385445435561,0.007840000092983246
1,,,,,,,,,,,4.802069487981498,28.094851405551246,157,0,157,0,,,,,,,,OUTBOUND,,0.11671820477341145,0.007840000092983246
1,,,,,,,,,,,4.817675081983907,28.08270783723724,158,0,158,0,,,,,,,,OUTBOUND,,0.08498442733122635,0.007840000092983246
0,,,,,,,,,,,4.925040174974129,28.07053493169137,159,0,159,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,0.020021888929025133,0.007840000092983246
1,,,,,,,,,,,4.937070485990262,28.05845671244179,160,0,160,0,,,,,,,,OUTBOUND,,-0.010796765868655219,0.007840000092983246
1,,,,,,,,,,,4.947955678973813,28.046382753267686,161,0,161,0,,,,,,,,OUTBOUND,,-0.004087019884384243,0.007840000092983246
1,,,,,,,,,,,4.963031384977512,28.03427180103895,162,0,162,0,,,,,,,,OUTBOUND,,0.007659947787546243,0.007840000092983246
1,,,,,,,,,,,4.975953073997516,28.022146319171696,163,0,163,0,,,,,,,,OUTBOUND,,0.04561895447268694,0.007840000092983246
1,,,,,,,,,,,5.09040592997917,28.00997903694049,164,0,164,0,,,,,,,,OUTBOUND,,0.043194482681323365,0.007840000092983246
1,,,,,,,,,,,5.106484671996441,27.997873174937975,165,0,165,0,,,,,,,,OUTBOUND,,0.03996917859583998,0.007840000092983246
1,,,,,,,,,,,5.119258975988487,27.985748141607445,166,0,166,0,,,,,,,,OUTBOUND,,0.05030656131915837,0.007840000092983246
1,,,,,,,,,,,5.13356069297879,27.973639649768135,167,0,167,0,,,,,,,,OUTBOUND,,0.041427073073685365,0.007840000092983246
1,,,,,,,,,,,5.147352733998559,27.9614858456414,168,0,168,0,,,,,,,,OUTBOUND,,0.06436391082467452,0.007840000092983246
0,,,,,,,,,,,5.2580675989738666,27.949296352211405,169,0,169,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,0.04662665560806044,0.007840000092983246
1,,,,,,,,,,,5.2715940149792,27.937253044161235,170,0,170,0,,,,,,,,OUTBOUND,,0.026552291423725827,0.007840000092983246
1,,,,,,,,,,,5.282851668976946,27.92516334520684,171,0,171,0,,,,,,,,OUTBOUND,,0.01851443546631797,0.007840000092983246
1,,,,,,,,,,,5.2942236889794,27.913101832871046,172,0,172,0,,,,,,,,OUTBOUND,,-0.033489648063925764,0.007840000092983246
1,,,,,,,,,,,5.30863975797547,27.901051267049702,173,0,173,0,,,,,,,,OUTBOUND,,-0.03842001481005686,0.007840000092983246
1,,,,,,,,,,,5.319698217994301,27.888997715687598,174,0,174,0,,,,,,,,OUTBOUND,,-0.035481154357464816,0.007840000092983246
1,,,,,,,,,,,5.333271140989382,27.876889068743218,175,0,175,0,,,,,,,,OUTBOUND,,-0.07419528484082377,0.007840000092983246
0,,,,,,,,,,,5.444921167974826,27.86468327087808,176,0,176,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.13238208539204366,0.007840000092983246
1,,,,,,,,,,,5.458088663988747,27.8524995918625,177,0,177,0,,,,,,,,OUTBOUND,,-0.19534484879974348,0.007840000092983246
1,,,,,,,,,,,5.469817940989742,27.840336848924178,178,0,178,0,,,,,,,,OUTBOUND,,-0.23059527300236599,0.007840000092983246
1,,,,,,,,,,,5.4826029620016925,27.82813745778927,179,0,179,0,,,,,,,,OUTBOUND,,-0.2300250838284175,0.007840000092983246
1,,,,,,,,,,,5.494208643998718,27.81590007533524,180,0,180,0,,,,,,,,OUTBOUND,,-0.18482035766048113,0.007840000092983246
1,,,,,,,,,,,5.598995531996479,27.803742504492384,181,0,181,0,,,,,,,,OUTBOUND,,-0.14482739590108176,0.007840000092983246
1,,,,,,,,,,,5.616745773993898,27.79162384664922,182,0,182,0,,,,,,,,OUTBOUND,,-0.11828836494624673,0.007840000092983246
1,,,,,,,,,,,5.629346906993305,27.77951268665556,183,0,183,0,,,,,,,,OUTBOUND,,-0.08560225222758999,0.007840000092983246
1,,,,,,,,,,,5.643946937983856,27.767383792119734,184,0,184,0,,,,,,,,OUTBOUND,,-0.052521784940061586,0.007840000092983246
1,,,,,,,,,,,5.656393753975863,27.7552725496471,185,0,185,0,,,,,,,,OUTBOUND,,-0.051306861644171954,0.007840000092983246
0,,,,,,,,,,,5.753308878978714,27.74306752140264,186,0,186,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.11176207136182124,0.007840000092983246
1,,,,,,,,,,,5.764491209993139,27.73084082355833,187,0,187,0,,,,,,,,OUTBOUND,,-0.15094486844320817,0.007840000092983246
