accepted,accepted_batch_count,accepted_batch_fraction,actor_gradient_norm,actor_loss,actor_status,alpha,alpha_loss,critic_gradient_norm,critic_loss_1,critic_loss_2,elapsed_seconds,energy,environment_step,episode_id,episode_step,fallback,fallback_batch_count,fallback_reason,fallback_target_count,generator_target_count,mean_log_det_G,mean_log_prob,mean_tanh_log_jacobian,mission_phase,q_value_exec,reward,zonotope_volume
1,,,,,,,,,,,1.742432026017923,29.358696949349532,53,0,53,0,,,,,,,,OUTBOUND,,-0.011158743850380229,0.005759999621659517
1,,,,,,,,,,,1.75651776601444,29.346566174358596,54,0,54,0,,,,,,,,OUTBOUND,,-0.006121017276815354,0.005759999621659517
1,,,,,,,,,,,1.7706329540233128,29.334410767231905,55,0,55,0,,,,,,,,OUTBOUND,,-0.009266897576309496,0.005759999621659517
1,,,,,,,,,,,1.8895675030071288,29.322267605980628,56,0,56,0,,,,,,,,OUTBOUND,,-0.01730127855263243,0.005759999621659517
1,,,,,,,,,,,1.9047821270069107,29.31009410827708,57,0,57,0,,,,,,,,OUTBOUND,,0.0043463215995798565,0.005759999621659517
1,,,,,,,,,,,1.925509820022853,29.29796172414282,58,0,58,0,,,,,,,,OUTBOUND,,0.040036706561841946,0.005759999621659517
1,,,,,,,,,,,1.9397392400132958,29.28581332557658,59,0,59,0,,,,,,,,OUTBOUND,,0.0531444204640895,0.005759999621659517
1,,,,,,,,,,,1.9558841760153882,29.273667957779757,60,0,60,0,,,,,,,,OUTBOUND,,0.03082373246586436,0.005759999621659517
1,,,,,,,,,,,1.9688130920112599,29.261584982636354,61,0,61,0,,,,,,,,OUTBOUND,,-0.00947431261054424,0.005759999621659517
1,,,,,,,,,,,2.0803117740142625,29.249532491064176,62,0,62,0,,,,,,,,OUTBOUND,,-0.040442852068646944,0.005759999621659517
1,,,,,,,,,,,2.097954271011986,29.23745758244733,63,0,63,0,,,,,,,,OUTBOUND,,-0.032321602721676286,0.005759999621659517
1,,,,,,,,,,,2.1107595180219505,29.22536474865186,64,0,64,0,,,,,,,,OUTBOUND,,-0.0379872522856309,0.005759999621659517
1,,,,,,,,,,,2.1278356590191834,29.21327257383319,65,0,65,0,,,,,,,,OUTBOUND,,-0.05777566136810898,0.005759999621659517
1,,,,,,,,,,,2.144543351023458,29.20118668906669,66,0,66,0,,,,,,,,OUTBOUND,,-0.06634168402354165,0.005759999621659517
0,,,,,,,,,,,2.281091589014977,29.189084454982524,67,0,67,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.09680411380157027,0.005759999621659517
1,,,,,,,,,,,2.3000665419967845,29.176947373041198,68,0,68,0,,,,,,,,OUTBOUND,,-0.13678165815871074,0.005759999621659517
1,,,,,,,,,,,2.314087020000443,29.164790727311473,69,0,69,0,,,,,,,,OUTBOUND,,-0.16229546294701294,0.005759999621659517
1,,,,,,,,,,,2.330413662013598,29.15264722079555,70,0,70,0,,,,,,,,OUTBOUND,,-0.17722106507958596,0.005759999621659517
1,,,,,,,,,,,2.344664295000257,29.140479183803738,71,0,71,0,,,,,,,,OUTBOUND,,-0.1610723108756599,0.005759999621659517
1,,,,,,,,,,,2.4635371880140156,29.128352543673262,72,0,72,0,,,,,,,,OUTBOUND,,-0.1314415787913589,0.005759999621659517
1,,,,,,,,,,,2.4878231400216464,29.116248306752556,73,0,73,0,,,,,,,,OUTBOUND,,-0.13851458894295332,0.005759999621659517
1,,,,,,,,,,,2.507426033000229,29.104114427982825,74,0,74,0,,,,,,,,OUTBOUND,,-0.1386782406792229,0.005759999621659517
1,,,,,,,,,,,2.5261355109978467,29.092005616539442,75,0,75,0,,,,,,,,OUTBOUND,,-0.1170295336649714,0.005759999621659517
1,,,,,,,,,,,2.5495263220218476,29.079886403179515,76,0,76,0,,,,,,,,OUTBOUND,,-0.07825517874845266,0.005759999621659517
1,,,,,,,,,,,2.5677528170053847,29.067822182183008,77,0,77,0,,,,,,,,OUTBOUND,,-0.07188165120551843,0.005759999621659517
1,,,,,,,,,,,2.6902967740024906,29.055710451314607,78,0,78,0,,,,,,,,OUTBOUND,,-0.07578954439603933,0.005759999621659517
1,,,,,,,,,,,2.71183862502221,29.043617093608198,79,0,79,0,,,,,,,,OUTBOUND,,-0.0835043908572269,0.005759999621659517
1,,,,,,,,,,,2.7315318600158207,29.031478097663214,80,0,80,0,,,,,,,,OUTBOUND,,-0.1316709186622788,0.005759999621659517
1,,,,,,,,,,,2.7502497440145817,29.019297096297727,81,0,81,0,,,,,,,,OUTBOUND,,-0.15593437216556505,0.005759999621659517
1,,,,,,,,,,,2.77091666002525,29.007142247700244,82,0,82,0,,,,,,,,OUTBOUND,,-0.13261684402032095,0.005759999621659517
0,,,,,,,,,,,2.8990909170242958,28.99497970702181,83,0,83,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.10075119776975011,0.005759999621659517
1,,,,,,,,,,,2.9186275580141228,28.982827687228355,84,0,84,0,,,,,,,,OUTBOUND,,-0.09089606346627498,0.005759999621659517
1,,,,,,,,,,,2.932853979000356,28.970650622304372,85,0,85,0,,,,,,,,OUTBOUND,,-0.10077875917974623,0.005759999621659517
1,,,,,,,,,,,2.9493885350238997,28.958498014858208,86,0,86,0,,,,,,,,OUTBOUND,,-0.11721723747642049,0.005759999621659517
1,,,,,,,,,,,2.964629665017128,28.946349957343077,87,0,87,0,,,,,,,,OUTBOUND,,-0.1030555150073751,0.005759999621659517
1,,,,,,,,,,,3.091205959004583,28.934221487967047,88,0,88,0,,,,,,,,OUTBOUND,,-0.10217429605062768,0.005759999621659517
1,,,,,,,,,,,3.108583107998129,28.922067740592194,89,0,89,0,,,,,,,,OUTBOUND,,-0.10444925882399989,0.005759999621659517
1,,,,,,,,,,,3.1251410560216755,28.909928189087783,90,0,90,0,,,,,,,,OUTBOUND,,-0.10715628796857547,0.005759999621659517
1,,,,,,,,,,,3.143250239023473,28.8977434558113,91,0,91,0,,,,,,,,OUTBOUND,,-0.09924419253726682,0.005759999621659517
1,,,,,,,,,,,3.1578060850151815,28.885616643871277,92,0,92,0,,,,,,,,OUTBOUND,,-0.09372936330721067,0.005759999621659517
1,,,,,,,,,,,3.17282683000667,28.873466170865296,93,0,93,0,,,,,,,,OUTBOUND,,-0.127833667541323,0.005759999621659517
1,,,,,,,,,,,3.2979821840126533,28.861287004179164,94,0,94,0,,,,,,,,OUTBOUND,,-0.12003260443263793,0.005759999621659517
1,,,,,,,,,,,3.31326797301881,28.849158718468253,95,0,95,0,,,,,,,,OUTBOUND,,-0.11113020218425708,0.005759999621659517
1,,,,,,,,,,,3.3303045270149596,28.837005796972214,96,0,96,0,,,,,,,,OUTBOUND,,-0.1362460403008415,0.005759999621659517
1,,,,,,,,,,,3.3468575610022526,28.824832220457203,97,0,97,0,,,,,,,,OUTBOUND,,-0.1377582677785966,0.005759999621659517
1,,,,,,,,,,,3.362788245023694,28.81265457823555,98,0,98,0,,,,,,,,OUTBOUND,,-0.11648026094379246,0.005759999621659517
0,,,,,,,,,,,3.4829207500151824,28.80042997198246,99,0,99,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.08652777291718797,0.005759999621659517
1,,,,,,,,,,,3.4973650150059257,28.788259299225643,100,0,100,0,,,,,,,,OUTBOUND,,-0.08120684000413313,0.005759999621659517
1,,,,,,,,,,,3.5117953430162743,28.77610061139329,101,0,101,0,,,,,,,,OUTBOUND,,-0.07586693388995334,0.005759999621659517
1,,,,,,,,,,,3.530111348023638,28.763994139229435,102,0,102,0,,,,,,,,OUTBOUND,,-0.05623544828201686,0.005759999621659517
1,,,,,,,,,,,3.54749797101249,28.751868771327945,103,0,103,0,,,,,,,,OUTBOUND,,-0.07120322605195767,0.005759999621659517
1,,,,,,,,,,,3.691117103997385,28.73974643526646,104,0,104,0,,,,,,,,OUTBOUND,,-0.08531453887505837,0.005759999621659517
1,,,,,,,,,,,3.7110658599995077,28.72760958102781,105,0,105,0,,,,,,,,OUTBOUND,,-0.09520772934281471,0.005759999621659517
1,,,,,,,,,,,3.730269614025019,28.715505602751165,106,0,106,0,,,,,,,,OUTBOUND,,-0.11515960137463674,0.005759999621659517
1,,,,,,,,,,,3.744043587008491,28.703385311973477,107,0,107,0,,,,,,,,OUTBOUND,,-0.1166015985547342,0.005759999621659517
1,,,,,,,,,,,3.7588776430056896,28.691273058447376,108,0,108,0,,,,,,,,OUTBOUND,,-0.12689286135311675,0.005759999621659517
1,,,,,,,,,,,3.7765501820249483,28.67913608828397,109,0,109,0,,,,,,,,OUTBOUND,,-0.13941736137612587,0.005759999621659517
1,,,,,,,,,,,3.9046229910163675,28.667034653725572,110,0,110,0,,,,,,,,OUTBOUND,,-0.13068104510406706,0.005759999621659517
1,,,,,,,,,,,3.9206375740177464,28.6549171171493,111,0,111,0,,,,,,,,OUTBOUND,,-0.14402902411872376,0.005759999621659517
0,,,,,,,,,,,3.9301609200192615,28.642737838388243,112,0,112,1,,NO_GENERATOR_SET,,,,,,OUTBOUND,,-0.13831476942685592,0.005759999621659517
0,,,,,,,,,,,3.9457278360205237,28.630552415806484,113,0,113,1,,NO_GENERATOR_SET,,,,,,OUTBOUND,,-0.09857195031503853,0.005759999621659517
1,,,,,,,,,,,3.962268778006546,28.618389084298197,114,0,114,0,,,,,,,,OUTBOUND,,-0.10411308938271091,0.005759999621659517
0,,,,,,,,,,,3.975842724001268,28.60615789679071,115,0,115,1,,NO_GENERATOR_SET,,,,,,OUTBOUND,,-0.11100331200450402,0.005759999621659517
0,,,,,,,,,,,4.098313771013636,28.593873705771472,116,0,116,1,,STALE_OR_INCOMPLETE_BUNDLE,,,,,,OUTBOUND,,-0.07932139672035383,0.005759999621659517
1,,,,,,,,,,,4.116992912022397,28.581547041297274,117,0,117,0,,,,,,,,OUTBOUND,,-0.04639418008642696,0.005759999621659517
1,,,,,,,,,,,4.13331857000594,28.56925164721756,118,0,118,0,,,,,,,,OUTBOUND,,-0.026678599838821423,0.005759999621659517
1,,,,,,,,,,,4.1469646530167665,28.557018235778397,119,0,119,0,,,,,,,,OUTBOUND,,-0.01903935365348579,0.005759999621659517
1,,,,,,,,,,,4.163717887015082,28.544834155568783,120,0,120,0,,,,,,,,OUTBOUND,,0.00481605650300672,0.005759999621659517
1,,,,,,,,,,,4.2916769180155825,28.532631546246115,121,0,121,0,,,,,,,,OUTBOUND,,0.030732367113983614,0.005759999621659517
1,,,,,,,,,,,4.306849284010241,28.52039125363055,122,0,122,0,,,,,,,,OUTBOUND,,0.0191203880969651,0.005759999621659517
1,,,,,,,,,,,4.321693531004712,28.508179414290286,123,0,123,0,,,,,,,,OUTBOUND,,-0.013972986684198241,0.005759999621659517
1,,,,,,,,,,,4.339347791014006,28.49599822575063,124,0,124,0,,,,,,,,OUTBOUND,,-0.011564450368119216,0.005759999621659517
1,,,,,,,,,,,4.352248816023348,28.483830369220925,125,0,125,0,,,,,,,,OUTBOUND,,0.027605907266724374,0.005759999621659517
1,,,,,,,,,,,4.3712310470000375,28.47167431430761,126,0,126,0,,,,,,,,OUTBOUND,,0.05942736853959651,0.005759999621659517
1,,,,,,,,,,,4.503383807023056,28.45949582932942,127,0,127,0,,,,,,,,OUTBOUND,,0.08354320753805443,0.005759999621659517
1,,,,,,,,,,,4.521097780001583,28.44729647147353,128,0,128,0,,,,,,,,OUTBOUND,,0.07177819014063569,0.005759999621659517
1,,,,,,,,,,,4.5392109870153945,28.435112584145912,129,0,129,0,,,,,,,,OUTBOUND,,0.02331208107455778,0.005759999621659517
1,,,,,,,,,,,4.555300339998212,28.42292118116566,130,0,130,0,,,,,,,,OUTBOUND,,-0.020010832493880762,0.005759999621659517
1,,,,,,,,,,,4.5738943190081045,28.410745530843958,131,0,131,0,,,,,,,,OUTBOUND,,-0.04469351435418891,0.005759999621659517
0,,,,,,,,,,,4.7129214580054395,28.398582269663716,132,0,132,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.0697727454532636,0.005759999621659517
1,,,,,,,,,,,4.732712235010695,28.386403042618994,133,0,133,0,,,,,,,,OUTBOUND,,-0.09754786889821068,0.005759999621659517
1,,,,,,,,,,,4.754472646018257,28.374291827632607,134,0,134,0,,,,,,,,OUTBOUND,,-0.10051058958073386,0.005759999621659517
1,,,,,,,,,,,4.777008550008759,28.36217622850564,135,0,135,0,,,,,,,,OUTBOUND,,-0.09009609809283796,0.005759999621659517
1,,,,,,,,,,,4.797800955013372,28.350034371273374,136,0,136,0,,,,,,,,OUTBOUND,,-0.08570280236509145,0.005759999621659517
1,,,,,,,,,,,4.919184425001731,28.337950181239773,137,0,137,0,,,,,,,,OUTBOUND,,-0.09099068150274481,0.005759999621659517
1,,,,,,,,,,,4.933591919019818,28.325841168861277,138,0,138,0,,,,,,,,OUTBOUND,,-0.08498676454316038,0.005759999621659517
1,,,,,,,,,,,4.948818384000333,28.31377310599915,139,0,139,0,,,,,,,,OUTBOUND,,-0.0822794460414965,0.005759999621659517
1,,,,,,,,,,,4.962069696019171,28.30167969331224,140,0,140,0,,,,,,,,OUTBOUND,,-0.059948904859268064,0.005759999621659517
1,,,,,,,,,,,4.9813123190251645,28.28958208340988,141,0,141,0,,,,,,,,OUTBOUND,,-0.028176277427324987,0.005759999621659517
1,,,,,,,,,,,5.00009807801689,28.27746080306873,142,0,142,0,,,,,,,,OUTBOUND,,-0.006810126522865162,0.005759999621659517
1,,,,,,,,,,,5.122619683010271,28.265315950796158,143,0,143,0,,,,,,,,OUTBOUND,,-0.0065375619288670726,0.005759999621659517
1,,,,,,,,,,,5.137444535008399,28.253151917419654,144,0,144,0,,,,,,,,OUTBOUND,,-0.013085755366560302,0.005759999621659517
1,,,,,,,,,,,5.156646755000111,28.240959201455386,145,0,145,0,,,,,,,,OUTBOUND,,0.014118552425497638,0.005759999621659517
1,,,,,,,,,,,5.171195510018151,28.22876269666714,146,0,146,0,,,,,,,,OUTBOUND,,0.0247708255848876,0.005759999621659517
1,,,,,,,,,,,5.185482883010991,28.21663829625208,147,0,147,0,,,,,,,,OUTBOUND,,0.005139333664217232,0.005759999621659517
0,,,,,,,,,,,5.305430442997022,28.204481059692306,148,0,148,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.04849068204353144,0.005759999621659517
1,,,,,,,,,,,5.321241833997192,28.192334791524118,149,0,149,0,,,,,,,,OUTBOUND,,-0.06133728791808998,0.005759999621659517
1,,,,,,,,,,,5.341842865018407,28.180218879240915,150,0,150,0,,,,,,,,OUTBOUND,,-0.020347047141658647,0.005759999621659517
1,,,,,,,,,,,5.359930977021577,28.168097744546472,151,0,151,0,,,,,,,,OUTBOUND,,0.0027978524634171527,0.005759999621659517
1,,,,,,,,,,,5.374362641014159,28.155973536185357,152,0,152,0,,,,,,,,OUTBOUND,,0.005516150973062198,0.005759999621659517
1,,,,,,,,,,,5.502433913003188,28.143858952445086,153,0,153,0,,,,,,,,OUTBOUND,,0.0015630881226448737,0.005759999621659517
1,,,,,,,,,,,5.514916520012775,28.131700957304655,154,0,154,0,,,,,,,,OUTBOUND,,-0.0013054579394611405,0.005759999621659517
1,,,,,,,,,,,5.528666641999735,28.11959768718485,155,0,155,0,,,,,,,,OUTBOUND,,-0.0050811904820591775,0.005759999621659517
1,,,,,,,,,,,5.542651615018258,28.10746389994659,156,0,156,0,,,,,,,,OUTBOUND,,-0.00986493658234292,0.005759999621659517
1,,,,,,,,,,,5.555672847025562,28.095367544886223,157,0,157,0,,,,,,,,OUTBOUND,,-0.028866093658163974,0.005759999621659517
1,,,,,,,,,,,5.573370997008169,28.083269964521026,158,0,158,0,,,,,,,,OUTBOUND,,-0.05287664946315668,0.005759999621659517
0,,,,,,,,,,,5.711328801000491,28.071112756143183,159,0,159,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.11673870662634214,0.005759999621659517
1,,,,,,,,,,,5.726129899005173,28.058971432709065,160,0,160,0,,,,,,,,OUTBOUND,,-0.18595070118770302,0.005759999621659517
1,,,,,,,,,,,5.742372156004421,28.046792945500965,161,0,161,0,,,,,,,,OUTBOUND,,-0.1748953672266725,0.005759999621659517
1,,,,,,,,,,,5.760284953023074,28.034676743598233,162,0,162,0,,,,,,,,OUTBOUND,,-0.1518932265432955,0.005759999621659517
1,,,,,,,,,,,5.778758511005435,28.022556598975537,163,0,163,0,,,,,,,,OUTBOUND,,-0.17043212373094574,0.005759999621659517
1,,,,,,,,,,,5.909266069997102,28.010417892227363,164,0,164,0,,,,,,,,OUTBOUND,,-0.19026147257367473,0.005759999621659517
1,,,,,,,,,,,5.923441749997437,27.998266975019817,165,0,165,0,,,,,,,,OUTBOUND,,-0.20103313876904808,0.005759999621659517
1,,,,,,,,,,,5.937286024010973,27.986103600899757,166,0,166,0,,,,,,,,OUTBOUND,,-0.2176738370470436,0.005759999621659517
1,,,,,,,,,,,5.955565075011691,27.973912746585146,167,0,167,0,,,,,,,,OUTBOUND,,-0.2331786453935505,0.005759999621659517
1,,,,,,,,,,,5.974280873022508,27.961703157638627,168,0,168,0,,,,,,,,OUTBOUND,,-0.23999412706039533,0.005759999621659517
0,,,,,,,,,,,6.096761734021129,27.94948149761643,169,0,169,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.26575025111900424,0.005759999621659517
1,,,,,,,,,,,6.113543848012341,27.937249186794233,170,0,170,0,,,,,,,,OUTBOUND,,-0.26214493670700106,0.005759999621659517
1,,,,,,,,,,,6.12894029301242,27.92507331840081,171,0,171,0,,,,,,,,OUTBOUND,,-0.23404959050896687,0.005759999621659517
1,,,,,,,,,,,6.145735332014738,27.91289468996921,172,0,172,0,,,,,,,,OUTBOUND,,-0.21163119602275443,0.005759999621659517
1,,,,,,,,,,,6.160210972011555,27.900716395090434,173,0,173,0,,,,,,,,OUTBOUND,,-0.15622907422893864,0.005759999621659517
1,,,,,,,,,,,6.177879584021866,27.888609137584673,174,0,174,0,,,,,,,,OUTBOUND,,-0.11338105262334679,0.005759999621659517
1,,,,,,,,,,,6.196325569006149,27.876486561339043,175,0,175,0,,,,,,,,OUTBOUND,,-0.11935658726360618,0.005759999621659517
0,,,,,,,,,,,6.322014871024294,27.864336083624707,176,0,176,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.16382324621529587,0.005759999621659517
1,,,,,,,,,,,6.338695509999525,27.85217655829297,177,0,177,0,,,,,,,,OUTBOUND,,-0.17787205833477926,0.005759999621659517
1,,,,,,,,,,,6.355833906010957,27.840019705971162,178,0,178,0,,,,,,,,OUTBOUND,,-0.1562633173786021,0.005759999621659517
1,,,,,,,,,,,6.3734647590026725,27.827875930868224,179,0,179,0,,,,,,,,OUTBOUND,,-0.14230005608819812,0.005759999621659517
1,,,,,,,,,,,6.391802983998787,27.81576298553312,180,0,180,0,,,,,,,,OUTBOUND,,-0.1372694666272923,0.005759999621659517
1,,,,,,,,,,,6.514395606005564,27.803652113875035,181,0,181,0,,,,,,,,OUTBOUND,,-0.13931486637863474,0.005759999621659517
1,,,,,,,,,,,6.529582787014078,27.79154749333741,182,0,182,0,,,,,,,,OUTBOUND,,-0.1166704399305978,0.005759999621659517
1,,,,,,,,,,,6.548396937025245,27.779457517848456,183,0,183,0,,,,,,,,OUTBOUND,,-0.09374266979903173,0.005759999621659517
1,,,,,,,,,,,6.566820988024119,27.767369749652843,184,0,184,0,,,,,,,,OUTBOUND,,-0.07466675861367732,0.005759999621659517
1,,,,,,,,,,,6.585252793011023,27.7552690829807,185,0,185,0,,,,,,,,OUTBOUND,,-0.045933387627772534,0.005759999621659517
0,,,,,,,,,,,6.695943945000181,27.743136132410648,186,0,186,1,,WATCHDOG_DEADLINE,,,,,,OUTBOUND,,-0.06797999330126524,0.005759999621659517
1,,,,,,,,,,,6.713487615023041,27.731020127874213,187,0,187,0,,,,,,,,OUTBOUND,,-0.09491596674892741,0.005759999621659517
